GAME_ID,team,against,s_minutes,s_FGM,s_FGA,s_3PM,s_3PA,s_FTM,s_FTA,s_OREB,s_DREB,s_AST,s_STL,s_BLK,s_TO,s_FOUL,b_FGM,b_FGA,b_3PM,b_3PA,b_FTM,b_FTA,b_OREB,b_DREB,b_AST,b_STL,b_BLK,b_TO,b_FOUL,home_away,PTS_ht,PTS_ht_opp,PTS_final
22300448,SAS,BOS,72.68333333333334,17,35,5,13,3,4,0,8,9,2,0,1,3,5,12,1,6,0,0,1,6,8,1,0,2,4,home,53,65,101
22300448,BOS,SAS,82.35,18,34,7,17,6,6,1,17,10,0,3,4,2,6,11,2,6,2,2,3,6,5,1,2,1,1,away,65,53,134
22300449,SAC,MEM,82.76666666666667,15,37,5,14,7,9,3,18,9,1,0,2,6,10,13,4,5,4,4,2,5,8,1,0,2,7,away,70,58,123
22300449,MEM,SAC,80.61666666666666,12,28,5,13,11,15,0,12,8,0,1,3,7,7,14,4,10,0,0,0,6,4,0,0,1,3,home,58,70,92
22300450,PHX,ORL,89.56666666666666,24,42,5,10,12,15,3,11,7,4,2,2,4,1,5,0,2,0,0,3,2,2,1,1,1,6,home,67,58,112
22300450,ORL,PHX,77.95,12,36,0,10,5,6,5,9,9,0,3,4,10,10,16,4,9,5,5,3,7,3,1,0,2,1,away,58,67,107
22300451,MIN,NYK,81.7,12,28,4,11,13,16,2,11,4,0,0,4,7,3,5,2,3,0,2,0,4,1,0,0,4,3,away,49,61,106
22300451,NYK,MIN,86.6,15,35,5,16,11,12,6,10,11,4,3,2,7,5,12,3,6,2,2,4,4,1,0,0,1,5,home,61,49,112
22300452,CLE,TOR,77.06666666666666,11,26,2,6,10,12,2,13,7,4,0,2,5,10,20,2,7,3,3,2,4,1,0,0,2,6,away,59,67,121
22300452,TOR,CLE,80.13333333333334,19,35,6,12,7,8,4,13,11,2,3,5,10,5,13,2,8,4,5,2,6,5,1,0,0,1,home,67,59,124
22300453,HOU,DET,79.96666666666667,16,33,5,14,4,6,1,8,7,2,1,3,3,7,14,2,7,2,3,3,6,5,2,0,1,2,home,59,55,136
22300453,DET,HOU,78.01666666666667,14,31,3,9,1,2,6,11,10,0,0,4,4,8,14,3,6,4,4,1,5,2,1,3,3,5,away,55,59,113
22300454,MIL,IND,85.78333333333333,20,33,6,13,10,11,0,20,13,1,2,6,9,2,10,1,7,1,1,1,4,1,2,2,2,5,home,62,56,113
22300454,IND,MIL,60.43333333333333,9,30,1,14,4,5,3,9,6,3,2,4,3,9,20,2,6,13,16,5,7,6,3,0,1,8,away,56,62,122
22300455,DEN,CHA,82.85,13,29,5,13,2,4,2,16,10,2,2,5,3,7,15,2,5,0,1,1,6,3,1,1,2,1,home,49,49,111
22300455,CHA,DEN,82.96666666666667,17,35,3,9,3,3,3,15,10,1,1,4,2,3,10,2,5,1,3,0,5,1,2,2,2,3,away,49,49,93
22300456,PHX,POR,79.23333333333333,14,33,3,11,10,12,5,9,8,3,4,6,5,6,10,2,4,0,2,1,8,5,1,1,1,4,home,55,47,109
22300456,POR,PHX,78.53333333333333,13,30,5,10,4,4,1,10,10,3,3,5,4,6,12,0,5,0,0,2,4,4,0,2,3,4,away,47,55,88
22300457,UTA,DAL,64.23333333333333,17,35,5,15,6,6,3,12,8,0,1,1,2,7,15,1,7,2,2,1,11,11,2,1,4,7,home,62,55,127
22300457,DAL,UTA,79.38333333333334,16,32,5,14,3,6,1,14,15,1,3,1,4,7,17,1,6,0,1,1,5,3,1,1,3,3,away,55,62,90
22300458,MIA,LAC,86.85,13,34,4,11,5,6,4,11,11,5,1,4,6,6,10,3,6,8,8,1,2,4,0,1,0,3,away,58,59,104
22300458,LAC,MIA,81.28333333333333,13,23,4,9,6,7,1,16,10,2,2,5,3,9,13,5,7,0,0,0,1,3,2,0,3,4,home,59,58,121
22300459,CHI,PHI,83.96666666666667,13,34,1,13,10,14,6,10,4,1,0,5,7,2,13,1,6,0,0,4,5,1,0,0,3,2,away,42,73,97
22300459,PHI,CHI,87.86666666666666,24,37,9,17,8,9,1,17,16,3,4,2,7,3,8,1,3,1,2,1,3,4,0,1,0,4,home,73,42,110
22300460,SAS,MEM,63.25,8,21,2,5,2,4,1,9,4,1,5,3,5,8,20,3,7,1,2,3,11,7,1,1,8,7,away,40,47,98
22300460,MEM,SAS,75.8,13,32,3,11,3,4,1,11,7,4,6,4,5,4,11,2,8,5,5,1,8,5,0,1,2,4,home,47,40,106
22300461,BKN,NOP,82.18333333333334,9,30,5,16,2,2,1,7,7,3,2,3,3,4,16,1,6,0,0,4,5,4,0,0,3,1,away,34,59,85
22300461,NOP,BKN,72.8,18,28,8,10,1,1,6,15,10,2,4,8,4,5,16,2,10,2,3,2,6,4,3,3,0,1,home,59,34,112
22300462,OKC,BOS,80.63333333333334,17,32,5,14,2,3,1,12,10,3,5,5,4,6,13,3,7,2,2,3,1,6,0,0,1,6,home,58,61,127
22300462,BOS,OKC,80.4,16,34,6,14,12,14,5,13,13,1,2,8,7,4,8,3,6,0,0,2,3,3,2,2,0,1,away,61,58,123
22300463,GSW,ORL,71.76666666666667,16,28,5,12,6,9,2,3,9,4,2,4,6,5,13,1,7,1,5,2,10,2,0,0,2,3,home,55,55,121
22300463,ORL,GSW,73.56666666666666,10,30,4,14,7,9,6,10,7,4,1,7,8,8,18,2,7,6,6,6,5,2,1,1,1,2,away,55,55,115
22300464,SAC,CHA,84.83333333333333,15,36,6,16,1,3,6,13,11,5,0,7,6,4,10,2,5,3,4,0,9,3,0,1,2,4,home,50,45,104
22300464,CHA,SAC,73.81666666666666,12,27,4,13,1,2,0,10,6,0,2,3,3,6,15,4,8,0,0,0,8,4,4,1,5,4,away,45,50,111
22300465,CLE,WAS,74.53333333333333,20,32,10,13,0,0,5,12,13,2,2,2,3,7,20,3,8,0,0,1,7,7,0,1,2,1,home,67,55,140
22300465,WAS,CLE,72.78333333333333,18,32,5,10,0,0,4,8,9,1,1,2,2,5,17,3,9,1,4,1,7,5,3,2,1,2,away,55,67,101
22300466,IND,MIL,66.8,12,21,2,10,5,7,1,8,9,2,2,3,5,13,24,3,6,6,7,3,8,10,1,0,2,3,home,66,68,142
22300466,MIL,IND,77.18333333333334,17,33,7,15,5,6,2,10,13,3,0,5,7,10,16,2,5,0,0,3,5,3,0,1,1,5,away,68,66,130
22300467,ATL,OKC,80.03333333333333,14,33,3,14,17,18,4,16,11,5,3,4,6,9,13,5,7,5,5,1,6,3,1,0,1,3,home,76,59,141
22300467,OKC,ATL,64.86666666666666,7,23,4,7,7,9,3,12,9,1,0,7,6,14,25,6,17,0,0,2,5,5,3,1,2,8,away,59,76,138
22300468,NYK,CHI,86.76666666666667,15,30,7,14,3,3,3,17,10,2,3,11,4,4,11,3,5,0,0,1,3,2,1,1,1,4,home,51,55,116
22300468,CHI,NYK,84.61666666666666,17,34,8,15,5,7,2,12,9,5,1,6,4,3,9,0,2,2,2,1,4,3,1,3,1,3,away,55,51,100
22300469,BKN,HOU,77.8,11,28,3,16,2,4,3,11,8,4,4,3,2,9,19,3,6,2,2,2,6,7,4,0,2,4,away,50,49,101
22300469,HOU,BKN,88.93333333333334,14,29,6,14,2,3,2,18,9,2,1,9,6,4,8,3,4,2,4,0,3,3,1,0,3,0,home,49,50,112
22300470,TOR,MEM,82.5,17,34,5,9,11,13,2,14,8,2,3,3,4,5,12,2,5,0,0,2,9,4,1,0,3,3,away,62,48,116
22300470,MEM,TOR,78.56666666666666,14,34,2,10,4,4,3,10,11,1,1,5,7,5,16,4,10,0,0,1,5,2,2,1,2,4,home,48,62,111
22300471,MIN,NOP,82.31666666666666,14,28,3,8,5,7,1,3,11,3,1,3,7,3,13,2,8,2,3,1,6,3,1,2,1,0,home,46,59,106
22300471,NOP,MIN,76.66666666666667,18,27,4,8,7,9,1,13,11,1,1,5,7,4,10,2,6,2,2,2,6,2,2,1,1,3,away,59,46,117
22300472,POR,DAL,65.6,7,25,2,9,5,7,6,5,5,1,1,12,11,9,16,3,9,5,5,1,8,5,0,0,2,9,away,47,78,97
22300472,DAL,POR,79.4,21,34,6,14,14,17,2,11,13,7,3,3,6,5,8,1,2,5,8,2,3,2,0,0,2,4,home,78,47,126
22300473,LAC,PHX,79.06666666666666,19,31,8,14,10,10,4,13,10,4,2,6,5,5,10,1,4,3,4,1,4,3,2,0,2,3,away,70,51,131
22300473,PHX,LAC,81.2,15,32,2,11,6,7,4,8,8,5,0,8,6,5,12,1,4,2,2,4,3,1,1,0,1,3,home,51,70,122
22300474,DET,UTA,79.6,21,33,7,12,4,5,3,10,14,1,1,6,7,7,18,1,5,0,0,6,5,7,1,1,3,2,away,68,66,148
22300474,UTA,DET,62.016666666666666,17,33,5,12,6,7,4,4,6,3,0,1,5,8,18,2,5,3,3,5,6,7,3,4,6,2,home,66,68,154
22300475,LAL,MIA,83.8,8,22,1,9,10,12,2,17,12,1,1,10,6,8,20,2,7,0,0,4,6,1,0,1,5,4,home,45,53,96
22300475,MIA,LAL,84.98333333333333,15,34,6,13,6,7,3,11,12,8,1,4,7,4,12,1,7,2,6,1,5,2,2,1,1,3,away,53,45,110
22300476,ORL,SAC,65.06666666666666,11,23,5,8,7,10,2,7,6,2,1,8,4,7,12,4,4,3,3,1,4,6,1,0,4,5,away,55,67,135
22300476,SAC,ORL,68.58333333333333,17,32,2,7,6,7,5,10,11,5,1,3,3,8,11,6,9,3,4,1,4,8,1,0,3,5,home,67,55,138
22300477,SAS,MIL,72.78333333333333,16,31,3,14,6,6,3,11,7,4,2,6,1,7,16,3,7,1,1,1,7,8,2,2,1,5,home,59,64,121
22300477,MIL,SAS,81.66666666666667,20,34,5,12,5,5,1,14,15,4,2,5,3,5,15,3,9,1,1,2,3,4,0,1,3,4,away,64,59,125
22300478,GSW,DEN,74.33333333333333,17,29,7,15,8,10,1,9,14,2,2,2,2,6,17,0,4,2,2,3,3,2,1,1,3,5,home,63,70,127
22300478,DEN,GSW,78.13333333333334,23,33,4,8,5,6,3,13,15,4,2,2,7,6,14,1,5,2,2,2,3,5,1,1,2,2,away,70,63,130
22300479,BOS,UTA,87.71666666666667,17,35,9,19,14,16,0,24,13,2,5,5,5,6,10,2,5,0,0,3,4,1,2,0,1,2,home,71,40,126
22300479,UTA,BOS,71.78333333333333,12,32,3,10,4,6,4,11,10,4,1,5,6,3,17,1,10,2,2,3,9,1,2,0,4,5,away,40,71,97
22300480,IND,ATL,73.96666666666667,22,30,4,7,3,3,2,11,17,2,3,6,5,9,14,5,9,4,6,2,8,6,1,0,3,7,home,78,54,150
22300480,ATL,IND,83.63333333333334,17,41,4,15,5,7,5,5,6,3,0,3,3,2,9,1,5,6,8,3,5,3,2,1,1,4,away,54,78,116
22300481,OKC,BKN,78.33333333333333,16,29,1,7,7,9,2,11,13,1,1,5,10,3,13,1,8,0,0,1,0,1,1,0,3,3,away,47,75,115
22300481,BKN,OKC,69.48333333333333,14,25,7,13,10,11,4,11,11,2,1,3,5,12,22,3,8,3,4,4,8,8,5,0,3,7,home,75,47,124
22300482,WAS,CLE,77.26666666666667,10,25,5,12,3,3,1,7,8,1,3,7,6,5,12,2,6,0,0,0,9,2,0,4,3,3,away,40,52,90
22300482,CLE,WAS,74.36666666666666,11,22,4,8,7,10,5,11,6,2,0,6,3,8,20,3,10,0,0,1,8,7,3,0,2,4,home,52,40,114
22300483,PHI,NYK,89.1,17,39,4,10,11,12,4,14,13,2,4,6,5,2,5,0,2,2,2,1,2,0,1,1,0,2,home,55,75,92
22300483,NYK,PHI,83.4,17,33,8,12,12,13,1,11,7,3,2,2,7,8,15,5,9,0,0,3,8,8,1,2,1,3,away,75,55,128
22300484,CHI,CHA,81.43333333333334,13,24,1,7,4,4,4,15,10,3,2,7,3,6,14,2,6,2,3,0,6,3,0,1,2,3,home,47,41,104
22300484,CHA,CHI,73.5,12,31,5,15,1,2,5,9,5,3,0,4,7,5,16,1,4,0,0,3,5,6,1,1,3,5,away,41,47,91
22300485,HOU,MIN,88.03333333333333,14,35,6,12,5,6,1,13,10,1,0,6,4,3,7,1,3,0,1,1,4,0,1,0,4,2,home,46,56,95
22300485,MIN,HOU,86.21666666666667,16,34,4,11,8,9,3,12,7,3,2,6,5,5,11,1,4,1,2,2,10,5,6,1,1,4,away,56,46,122
22300486,NOP,LAC,75.9,11,27,3,7,5,6,1,13,8,1,3,4,6,4,16,3,8,0,2,3,5,1,1,0,0,1,home,41,56,95
22300486,LAC,NOP,71.85,15,29,6,14,6,7,2,17,11,1,2,2,6,6,14,1,7,1,2,2,6,4,3,2,2,1,away,56,41,111
22300487,POR,DAL,84.13333333333334,17,34,7,13,6,8,2,13,14,4,1,5,5,1,10,0,4,4,4,0,5,2,2,1,3,2,away,53,62,103
22300487,DAL,POR,82.13333333333334,19,31,5,10,3,5,4,17,12,4,3,9,3,7,16,2,8,0,1,1,4,3,0,0,1,7,home,62,53,139
22300488,ORL,DEN,71.7,14,32,6,11,5,9,5,14,7,2,1,6,5,5,15,3,10,2,4,2,3,5,1,1,1,4,away,54,67,122
22300488,DEN,ORL,81.68333333333334,19,34,3,11,6,6,3,15,10,4,0,4,4,8,18,3,9,1,2,3,6,4,0,0,1,6,home,67,54,120
22300489,PHX,MIA,82.2,23,37,10,19,0,0,2,12,11,3,1,4,5,2,10,0,2,2,2,3,4,4,2,1,0,5,home,62,55,113
22300489,MIA,PHX,83.05,12,26,2,6,5,5,2,10,9,1,0,6,4,6,13,4,9,8,9,2,5,6,0,1,0,4,away,55,62,97
22300490,DET,GSW,70.8,13,28,2,10,1,1,5,9,5,2,1,3,5,7,25,3,13,0,1,2,6,6,5,1,3,5,away,46,50,109
22300490,GSW,DET,71.71666666666667,10,26,1,11,8,9,2,13,10,1,2,7,2,9,15,2,4,1,3,3,11,2,1,1,4,5,home,50,46,113
22300491,MEM,LAL,82.05,20,31,9,15,6,7,0,16,11,1,2,8,6,1,9,0,5,1,1,2,8,3,1,0,4,3,away,58,59,127
22300491,LAL,MEM,90.15,21,47,7,15,3,5,5,6,14,7,1,4,5,3,6,1,2,0,0,1,8,1,3,0,0,1,home,59,58,113
22300492,TOR,SAC,83.28333333333333,13,30,4,10,8,8,3,13,10,2,3,6,4,6,12,1,7,6,7,0,3,1,1,0,1,3,away,57,77,130
22300492,SAC,TOR,75.43333333333334,20,33,9,13,1,4,8,14,10,2,0,6,6,10,22,5,14,2,3,0,6,12,1,0,0,5,home,77,57,135
22300493,BOS,IND,79.98333333333333,20,36,7,18,0,0,3,16,10,1,1,9,6,4,9,3,5,0,0,4,7,3,2,1,3,6,away,58,49,118
22300493,IND,BOS,77.28333333333333,10,29,3,15,6,7,3,9,5,6,0,2,3,8,16,1,4,3,6,3,3,4,3,0,3,2,home,49,58,101
22300494,WAS,NYK,78.35,13,28,2,9,6,10,4,7,8,3,1,8,6,3,13,1,6,2,3,5,6,3,0,1,6,2,home,43,63,105
22300494,NYK,WAS,84.81666666666666,17,32,5,13,12,13,6,17,11,6,1,9,7,5,10,2,5,0,0,1,1,3,2,0,1,4,away,63,43,121
22300495,UTA,PHI,74.38333333333334,17,28,2,8,6,7,3,14,9,2,2,7,6,5,12,0,4,6,6,1,4,6,1,0,6,5,away,58,57,120
22300495,PHI,UTA,79.33333333333333,11,32,3,14,9,12,4,5,10,6,5,4,4,10,22,2,7,1,3,7,3,7,1,0,0,6,home,57,58,109
22300496,HOU,MIL,78.8,13,29,3,9,10,11,3,18,7,3,1,0,5,9,15,3,5,3,4,0,5,6,1,0,2,3,home,63,43,112
22300496,MIL,HOU,78.95,12,30,2,12,8,11,2,10,7,1,0,4,7,3,8,2,5,1,2,0,7,2,1,1,1,3,away,43,63,108
22300497,SAS,CLE,67.05,13,26,6,11,5,6,0,11,9,2,2,4,3,8,18,2,7,1,2,4,6,1,2,0,2,4,away,56,62,115
22300497,CLE,SAS,66.36666666666666,10,24,2,11,5,5,4,10,7,2,0,3,2,12,22,8,14,3,3,2,6,6,1,2,3,5,home,62,56,117
22300498,POR,BKN,81.41666666666667,14,33,5,10,4,6,1,9,6,3,1,4,7,3,11,2,5,5,6,3,4,2,1,0,2,4,away,50,52,134
22300498,BKN,POR,72.71666666666667,9,20,3,11,8,10,2,12,7,1,4,6,4,9,19,2,6,3,4,2,8,6,3,0,3,7,home,52,50,127
22300499,ATL,ORL,84.86666666666666,19,35,1,8,6,9,1,17,10,2,2,5,5,6,9,3,5,0,0,1,6,3,2,2,0,4,away,60,51,110
22300499,ORL,ATL,76.5,14,28,7,14,4,5,2,10,5,2,0,2,8,5,16,0,4,2,6,1,8,4,2,0,3,4,home,51,60,117
22300500,NOP,SAC,78.86666666666666,21,34,8,13,5,6,2,15,12,1,2,3,2,8,12,1,3,0,0,3,9,7,0,1,3,4,away,72,47,133
22300500,SAC,NOP,75.71666666666667,10,29,4,13,3,4,1,6,9,1,0,4,4,7,14,4,10,2,2,0,2,5,2,1,1,1,home,47,72,100
22300501,MIN,DAL,81.45,15,34,3,5,10,15,9,10,8,1,0,5,9,5,12,1,7,2,4,2,5,2,2,0,0,3,away,56,60,108
22300501,DAL,MIN,85.45,19,35,5,13,6,11,6,10,10,2,5,3,11,4,9,1,4,2,2,0,3,0,1,2,2,3,home,60,56,115
22300502,DET,DEN,67.48333333333333,11,25,3,9,3,5,1,8,7,1,0,3,6,12,20,4,6,1,2,4,5,9,0,0,1,2,away,57,65,114
22300502,DEN,DET,85.28333333333333,20,32,3,11,7,7,1,9,12,2,4,1,3,5,8,1,2,4,6,0,7,6,0,2,1,1,home,65,57,131
22300503,MEM,PHX,64.73333333333333,14,31,5,13,4,6,3,13,12,1,1,6,8,8,19,3,11,2,4,3,7,4,2,1,3,4,away,58,63,121
22300503,PHX,MEM,88.45,21,39,6,11,5,8,4,15,13,2,1,5,5,4,10,1,6,1,1,1,6,2,0,1,2,8,home,63,58,115
22300504,GSW,TOR,70.26666666666667,13,29,2,12,2,2,1,6,7,0,1,5,2,7,23,3,13,2,2,8,6,5,1,0,1,3,home,49,76,118
22300504,TOR,GSW,84.06666666666666,24,40,7,14,2,5,5,18,20,3,1,2,3,8,12,3,7,0,0,1,4,3,1,2,0,3,away,76,49,133
22300505,LAC,LAL,84.83333333333333,14,30,5,13,8,10,5,8,8,5,3,5,6,4,11,1,1,3,3,0,4,2,1,1,0,2,away,53,49,103
22300505,LAL,LAC,80.65,15,27,3,7,4,6,3,12,6,1,0,9,3,5,13,2,7,0,0,1,4,5,1,4,1,3,home,49,53,106
22300506,CHI,CHA,73.73333333333333,11,25,3,6,4,5,2,15,8,2,2,4,4,8,15,2,7,4,4,2,4,3,1,1,3,4,away,51,43,119
22300506,CHA,CHI,76.96666666666667,10,25,6,15,3,4,2,9,7,1,2,4,5,6,20,1,3,1,2,9,5,2,0,0,2,4,home,43,51,112
22300507,BOS,IND,89.03333333333333,20,40,5,13,4,6,2,14,9,1,3,5,4,6,9,4,6,3,6,6,4,4,2,0,2,4,away,68,59,131
22300507,IND,BOS,64.53333333333333,11,26,4,10,1,1,3,12,8,0,2,5,5,11,20,6,13,4,4,2,4,6,3,2,2,7,home,59,68,133
22300508,OKC,WAS,72.65,17,27,4,7,8,9,2,10,15,4,3,4,9,9,20,3,9,0,0,4,5,6,2,3,3,3,away,67,61,136
22300508,WAS,OKC,77.25,16,33,3,8,9,11,5,11,11,2,1,4,5,5,12,4,7,3,4,2,1,3,2,1,3,4,home,61,67,128
22300509,HOU,MIA,85.05,14,31,8,14,8,9,5,8,11,3,1,5,10,5,12,2,6,3,4,1,4,2,2,1,2,5,away,59,59,113
22300509,MIA,HOU,69.21666666666667,12,24,1,6,3,9,4,8,10,1,3,6,6,9,16,6,11,7,7,2,8,4,2,1,1,4,home,59,59,120
22300510,UTA,MIL,60.96666666666667,14,28,9,19,2,2,4,9,11,2,4,2,3,14,25,7,11,3,4,5,13,10,1,2,2,3,away,77,46,132
22300510,MIL,UTA,83.03333333333333,12,33,6,12,6,7,4,10,11,3,4,5,4,4,15,2,7,0,0,2,2,1,1,0,0,3,home,46,77,116
22300511,PHX,LAC,87.81666666666666,20,35,5,11,9,12,0,7,7,3,0,3,6,2,8,1,6,4,4,3,2,4,2,1,0,3,away,63,71,111
22300511,LAC,PHX,84.38333333333334,22,30,8,13,5,7,2,15,13,1,2,5,6,6,12,1,4,1,1,1,3,4,0,1,2,4,home,71,63,138
22300512,DET,SAC,74.73333333333333,19,28,7,11,8,9,4,8,11,4,0,7,7,4,17,2,10,2,3,1,4,3,3,0,2,3,home,65,69,110
22300512,SAC,DET,78.05,24,34,2,8,4,6,2,8,15,5,3,8,6,6,10,0,3,3,5,1,9,4,1,1,3,7,away,69,65,131
22300513,MIN,ORL,80.53333333333333,19,30,5,10,8,8,1,20,12,4,2,6,5,6,12,1,4,3,4,1,6,6,0,1,2,2,away,67,37,113
22300513,ORL,MIN,69.08333333333333,6,30,3,15,1,3,4,8,6,3,1,4,9,7,17,3,6,4,4,2,3,4,2,1,3,5,home,37,67,92
22300514,NYK,POR,82.08333333333333,13,31,6,17,13,16,4,14,11,3,2,1,4,7,16,4,8,0,0,3,10,4,2,1,4,1,home,63,41,112
22300514,POR,NYK,80.71666666666667,15,34,4,13,4,5,1,11,7,2,0,5,9,1,9,0,2,1,1,1,5,3,3,3,2,3,away,41,63,84
22300515,MEM,DAL,69.08333333333333,16,34,5,13,5,5,4,11,13,4,0,2,7,10,16,1,7,5,6,4,7,4,0,2,2,3,away,68,53,120
22300515,DAL,MEM,76.85,13,32,2,8,13,16,4,11,6,2,2,5,4,5,11,2,4,0,0,1,0,1,0,0,1,3,home,53,68,103
22300516,TOR,LAL,85.6,22,39,3,11,3,7,4,15,10,1,2,1,6,1,8,1,6,0,0,0,6,4,2,0,4,0,away,53,51,131
22300516,LAL,TOR,82.08333333333333,15,30,4,13,3,6,0,13,13,2,1,3,5,6,13,2,7,0,0,2,6,4,0,0,2,2,home,51,53,132
22300517,BOS,MIN,84.71666666666667,13,31,7,19,10,10,0,15,9,1,0,5,7,4,7,1,3,2,2,1,4,1,0,1,0,2,home,54,53,127
22300517,MIN,BOS,86.05,13,33,0,8,10,10,3,13,8,3,0,2,9,7,12,3,6,0,0,3,6,2,0,1,1,2,away,53,54,120
22300518,CHA,SAC,78.08333333333333,20,38,8,14,3,4,4,14,9,1,1,3,3,3,8,1,4,1,2,0,1,2,0,0,1,3,home,59,71,98
22300518,SAC,CHA,69.76666666666667,21,31,8,14,5,6,0,13,11,0,3,2,3,6,13,3,6,1,1,1,4,7,0,0,2,4,away,71,59,123
22300519,DET,SAS,65.0,14,27,2,4,3,5,1,9,10,3,1,2,3,7,18,1,6,3,4,0,8,6,0,1,1,5,home,51,63,108
22300519,SAS,DET,68.55,15,31,1,6,5,6,3,14,14,0,0,3,3,10,18,3,4,4,5,3,7,5,0,1,1,4,away,63,51,130
22300520,IND,WAS,72.71666666666667,12,28,2,8,5,5,3,12,10,2,1,6,6,8,18,0,1,7,8,2,7,6,3,0,1,4,home,54,55,112
22300520,WAS,IND,77.21666666666667,13,31,2,10,10,12,5,16,10,5,3,8,7,7,17,3,9,0,2,6,3,3,0,1,2,4,away,55,54,104
22300521,ATL,PHI,84.08333333333333,17,37,4,10,10,11,8,15,15,0,0,6,4,6,13,0,4,1,5,2,5,2,2,1,2,5,home,61,64,139
22300521,PHI,ATL,69.53333333333333,12,29,4,9,10,11,2,12,8,2,2,4,5,9,19,3,10,5,6,4,6,2,3,2,2,7,away,64,61,132
22300522,MIA,OKC,83.51666666666667,20,31,6,10,6,10,4,7,13,3,1,1,5,6,13,3,9,2,2,1,3,3,2,0,2,1,home,69,65,120
22300522,OKC,MIA,68.18333333333334,16,24,2,5,4,6,0,9,14,1,0,3,5,11,15,5,8,0,0,1,4,4,0,0,4,3,away,65,69,128
22300523,CHI,HOU,84.93333333333334,15,35,9,17,8,9,3,20,12,3,3,5,4,6,11,3,5,0,0,1,1,3,0,0,1,3,home,62,54,124
22300523,HOU,CHI,85.5,15,36,5,18,1,4,4,12,7,3,2,4,4,6,11,1,4,5,5,1,7,3,1,0,2,1,away,54,62,119
