GAME_ID,home_team,away_team,hs_minutes,hs_FGM,hs_FGA,hs_3PM,hs_3PA,hs_FTM,hs_FTA,hs_OREB,hs_DREB,hs_AST,hs_STL,hs_BLK,hs_TO,hs_FOUL,ht_minutes,ht_FGM,ht_FGA,ht_3PM,ht_3PA,ht_FTM,ht_FTA,ht_OREB,ht_DREB,ht_AST,ht_STL,ht_BLK,ht_TO,ht_FOUL,as_minutes,as_FGM,as_FGA,as_3PM,as_3PA,as_FTM,as_FTA,as_OREB,as_DREB,as_AST,as_STL,as_BLK,as_TO,as_FOUL,at_minutes,at_FGM,at_FGA,at_3PM,at_3PA,at_FTM,at_FTA,at_OREB,at_DREB,at_AST,at_STL,at_BLK,at_TO,at_FOUL
22301145,PHI,DET,84:43:00,16,34,4,14,8,8,6,13,12,4,1,1,2,120:00:00,24,53,7,20,9,10,11,15,17,5,1,1,5,74:08:00,11,25,4,9,1,2,4,10,9,0,1,6,5,120:00:00,20,40,7,15,5,6,4,16,12,0,3,9,9
22301150,HOU,ORL,88:06:00,20,36,6,12,4,7,2,16,16,3,2,5,6,120:00:00,25,46,7,17,6,9,3,18,19,5,3,5,7,82:35:00,14,34,4,13,4,4,3,12,10,2,1,7,2,120:00:00,20,44,5,16,6,6,4,17,14,4,2,8,5
22301147,ATL,MIA,82:51:00,14,31,3,13,0,0,2,9,12,2,0,6,5,120:00:00,21,46,5,19,0,2,4,17,15,4,0,8,9,80:56:00,18,28,5,12,5,6,0,10,14,4,1,2,2,120:00:00,23,41,8,20,5,6,1,16,17,4,1,4,5
22301144,CHA,DAL,90:25:00,13,34,3,10,4,6,1,9,12,3,1,4,4,120:00:00,18,43,5,14,6,10,1,14,13,3,1,4,7,79:24:00,18,36,8,23,4,7,5,17,15,0,5,5,6,120:00:00,26,49,13,32,4,7,10,24,21,1,5,7,10
22301156,PHX,LAC,84:22:00,9,36,0,4,6,8,3,5,9,5,2,5,2,120:00:00,13,46,1,9,6,8,4,13,9,7,3,5,5,85:35:00,20,34,6,6,3,3,5,23,17,2,1,8,6,120:00:00,26,47,9,15,5,5,6,30,20,3,1,8,9
22301148,MIL,BOS,86:08:00,19,30,9,14,1,2,4,20,17,1,4,8,1,120:00:00,26,43,10,18,1,2,4,24,20,3,4,9,1,90:46:00,13,43,7,22,0,0,5,8,13,4,2,5,3,120:00:00,17,52,9,28,0,0,7,12,14,5,2,6,4
22301155,LAL,GSW,83:45:00,17,42,7,17,11,14,5,12,14,3,2,3,2,120:00:00,20,50,9,22,11,14,5,16,15,5,2,3,5,78:01:00,20,28,13,17,3,4,2,11,10,0,8,4,4,120:00:00,25,44,15,22,6,8,2,20,21,1,8,7,8
22301151,MEM,SAS,82:13:00,18,44,2,9,2,2,8,16,11,4,2,2,4,120:00:00,22,55,3,12,2,2,8,19,13,5,2,2,7,77:03:00,11,29,3,15,2,2,3,17,9,2,4,6,2,120:00:00,19,43,5,21,5,5,4,22,16,2,5,9,4
22301149,CHI,NYK,91:29:00,17,33,5,10,8,10,2,10,9,1,2,3,6,120:00:00,23,45,7,16,9,12,5,14,10,2,3,3,7,86:37:00,23,34,9,14,7,8,1,13,13,1,1,4,6,120:00:00,25,44,11,21,7,8,2,15,16,2,1,5,8
22301150,HOU,ORL,88:06:00,20,36,6,12,4,7,2,16,16,3,2,5,6,120:00:00,25,46,7,17,6,9,3,18,19,5,3,5,7,82:35:00,14,34,4,13,4,4,3,12,10,2,1,7,2,120:00:00,20,44,5,16,6,6,4,17,14,4,2,8,5
22301148,MIL,BOS,86:08:00,19,30,9,14,1,2,4,20,17,1,4,8,1,120:00:00,26,43,10,18,1,2,4,24,20,3,4,9,1,90:46:00,13,43,7,22,0,0,5,8,13,4,2,5,3,120:00:00,17,52,9,28,0,0,7,12,14,5,2,6,4
22301155,LAL,GSW,83:45:00,17,42,7,17,11,14,5,12,14,3,2,3,2,120:00:00,20,50,9,22,11,14,5,16,15,5,2,3,5,78:01:00,20,28,13,17,3,4,2,11,10,0,8,4,4,120:00:00,25,44,15,22,6,8,2,20,21,1,8,7,8
22301157,POR,NOP,88:25:00,19,31,5,12,0,0,4,16,14,1,0,6,5,120:00:00,24,43,7,19,0,0,5,19,18,1,0,8,7,86:38:00,17,38,6,15,10,11,3,11,8,3,0,1,1,120:00:00,18,44,6,19,10,11,4,14,12,5,0,3,3
22301145,PHI,DET,84:43:00,16,34,4,14,8,8,6,13,12,4,1,1,2,120:00:00,24,53,7,20,9,10,11,15,17,5,1,1,5,74:08:00,11,25,4,9,1,2,4,10,9,0,1,6,5,120:00:00,20,40,7,15,5,6,4,16,12,0,3,9,9
22301149,CHI,NYK,91:29:00,17,33,5,10,8,10,2,10,9,1,2,3,6,120:00:00,23,45,7,16,9,12,5,14,10,2,3,3,7,86:37:00,23,34,9,14,7,8,1,13,13,1,1,4,6,120:00:00,25,44,11,21,7,8,2,15,16,2,1,5,8
22301153,OKC,SAC,76:21:00,12,30,3,11,9,12,3,6,7,4,2,3,3,120:00:00,16,44,4,18,9,12,5,13,8,5,2,5,9,85:26:00,17,34,13,25,9,11,5,17,14,2,0,7,6,120:00:00,20,45,14,31,10,12,6,22,15,3,1,8,10
22301154,UTA,DEN,73:16:00,10,26,3,8,0,0,7,11,6,0,0,7,0,120:00:00,21,48,6,15,5,5,9,17,11,0,1,9,3,79:27:00,22,40,7,16,1,2,7,9,14,7,1,2,1,120:00:00,28,55,8,20,1,3,10,15,19,7,2,2,3
22301138,PHX,NOP,86:53:00,17,36,6,12,3,3,1,12,14,4,2,6,3,120:00:00,20,46,7,17,3,3,4,17,17,5,3,7,4,82:50:00,16,33,7,16,1,2,3,13,9,0,1,9,5,120:00:00,22,45,11,24,1,2,4,18,14,4,2,9,6
22301140,SAS,PHI,79:46:00,16,28,7,11,9,13,4,19,8,1,4,7,2,120:00:00,21,41,8,16,14,18,7,26,14,1,4,10,5,78:15:00,16,39,4,16,3,3,2,7,7,5,0,2,7,120:00:00,21,52,7,23,5,5,3,14,12,6,2,3,11
22301132,LAC,CLE,80:45:00,15,27,5,9,11,11,3,12,9,2,0,8,9,120:00:00,20,43,6,17,13,13,6,18,12,2,0,11,11,85:56:00,24,39,9,15,12,13,2,13,15,7,1,4,2,120:00:00,29,48,9,18,13,15,3,16,18,9,1,4,8
22301143,LAL,MIN,78:46:00,16,36,5,9,12,13,5,9,14,2,0,4,6,120:00:00,22,48,5,12,15,16,8,12,16,5,2,7,7,85:04:00,24,39,8,15,3,5,6,12,13,4,2,3,5,120:00:00,31,51,11,20,6,8,6,16,18,6,2,6,9
22301132,LAC,CLE,80:45:00,15,27,5,9,11,11,3,12,9,2,0,8,9,120:00:00,20,43,6,17,13,13,6,18,12,2,0,11,11,85:56:00,24,39,9,15,12,13,2,13,15,7,1,4,2,120:00:00,29,48,9,18,13,15,3,16,18,9,1,4,8
22301138,PHX,NOP,86:53:00,17,36,6,12,3,3,1,12,14,4,2,6,3,120:00:00,20,46,7,17,3,3,4,17,17,5,3,7,4,82:50:00,16,33,7,16,1,2,3,13,9,0,1,9,5,120:00:00,22,45,11,24,1,2,4,18,14,4,2,9,6
22301134,BOS,POR,86:52:00,17,33,7,16,6,7,1,13,10,5,5,5,3,120:00:00,24,42,9,19,6,7,1,17,15,6,6,6,4,85:27:00,14,42,5,13,2,2,12,13,8,5,1,4,7,120:00:00,22,60,10,24,2,2,16,17,13,5,1,7,9
22301133,IND,MIA,79:05:00,13,26,4,11,8,8,2,18,9,2,2,3,6,120:00:00,25,45,5,17,8,8,2,21,16,3,2,4,10,63:41:00,11,29,1,11,6,7,3,5,6,2,0,1,5,120:00:00,18,45,2,16,8,9,4,12,10,2,1,3,8
22301137,TOR,WAS,80:13:00,21,35,5,12,6,6,1,14,17,7,1,8,7,120:00:00,25,51,7,19,6,6,2,23,18,7,1,8,13,80:27:00,16,31,7,15,6,9,0,11,13,3,5,8,5,120:00:00,18,39,7,19,7,11,0,19,15,6,7,10,8
22301142,GSW,UTA,73:41:00,20,33,9,17,2,2,2,11,12,2,3,5,3,120:00:00,27,47,11,22,3,3,3,25,17,2,4,6,9,68:36:00,10,25,3,11,7,9,0,9,6,1,2,1,2,120:00:00,18,44,9,22,9,11,1,13,12,2,3,2,3
22301131,DAL,HOU,77:24:00,13,25,5,12,15,17,1,12,5,1,1,8,8,120:00:00,17,34,7,17,25,27,2,16,7,2,1,10,12,79:01:00,15,27,5,10,9,10,0,11,16,4,2,5,13,120:00:00,25,43,9,19,12,14,0,13,17,6,3,7,18
22301134,BOS,POR,86:52:00,17,33,7,16,6,7,1,13,10,5,5,5,3,120:00:00,24,42,9,19,6,7,1,17,15,6,6,6,4,85:27:00,14,42,5,13,2,2,12,13,8,5,1,4,7,120:00:00,22,60,10,24,2,2,16,17,13,5,1,7,9
22301137,TOR,WAS,80:13:00,21,35,5,12,6,6,1,14,17,7,1,8,7,120:00:00,25,51,7,19,6,6,2,23,18,7,1,8,13,80:27:00,16,31,7,15,6,9,0,11,13,3,5,8,5,120:00:00,18,39,7,19,7,11,0,19,15,6,7,10,8
22301133,IND,MIA,79:05:00,13,26,4,11,8,8,2,18,9,2,2,3,6,120:00:00,25,45,5,17,8,8,2,21,16,3,2,4,10,63:41:00,11,29,1,11,6,7,3,5,6,2,0,1,5,120:00:00,18,45,2,16,8,9,4,12,10,2,1,3,8
22301135,CHA,OKC,87:53:00,18,31,5,13,2,4,3,7,12,3,5,7,5,120:00:00,22,40,7,19,4,6,5,12,12,5,5,9,7,73:33:00,16,31,5,10,7,8,6,12,12,5,0,6,4,120:00:00,25,48,8,18,7,8,7,13,17,7,0,7,8
22301136,ORL,CHI,81:47:00,14,31,3,14,8,8,3,7,9,5,1,2,4,120:00:00,21,43,4,18,10,10,4,14,12,6,1,5,8,88:21:00,13,24,3,7,7,9,0,10,9,1,0,12,6,120:00:00,17,33,3,9,7,9,1,13,10,4,0,13,9
22301143,LAL,MIN,78:46:00,16,36,5,9,12,13,5,9,14,2,0,4,6,120:00:00,22,48,5,12,15,16,8,12,16,5,2,7,7,85:04:00,24,39,8,15,3,5,6,12,13,4,2,3,5,120:00:00,31,51,11,20,6,8,6,16,18,6,2,6,9
22301136,ORL,CHI,81:47:00,14,31,3,14,8,8,3,7,9,5,1,2,4,120:00:00,21,43,4,18,10,10,4,14,12,6,1,5,8,88:21:00,13,24,3,7,7,9,0,10,9,1,0,12,6,120:00:00,17,33,3,9,7,9,1,13,10,4,0,13,9
22301135,CHA,OKC,87:53:00,18,31,5,13,2,4,3,7,12,3,5,7,5,120:00:00,22,40,7,19,4,6,5,12,12,5,5,9,7,73:33:00,16,31,5,10,7,8,6,12,12,5,0,6,4,120:00:00,25,48,8,18,7,8,7,13,17,7,0,7,8
22301141,BKN,SAC,86:03:00,10,35,1,11,7,8,2,13,6,3,1,3,4,120:00:00,15,45,3,13,7,8,4,16,8,3,3,5,8,74:26:00,13,29,4,12,6,7,4,13,10,1,4,5,8,120:00:00,23,45,9,21,10,11,6,24,17,2,8,6,9
22301141,BKN,SAC,86:03:00,10,35,1,11,7,8,2,13,6,3,1,3,4,120:00:00,15,45,3,13,7,8,4,16,8,3,3,5,8,74:26:00,13,29,4,12,6,7,4,13,10,1,4,5,8,120:00:00,23,45,9,21,10,11,6,24,17,2,8,6,9
22301142,GSW,UTA,73:41:00,20,33,9,17,2,2,2,11,12,2,3,5,3,120:00:00,27,47,11,22,3,3,3,25,17,2,4,6,9,68:36:00,10,25,3,11,7,9,0,9,6,1,2,1,2,120:00:00,18,44,9,22,9,11,1,13,12,2,3,2,3
22301131,DAL,HOU,77:24:00,13,25,5,12,15,17,1,12,5,1,1,8,8,120:00:00,17,34,7,17,25,27,2,16,7,2,1,10,12,79:01:00,15,27,5,10,9,10,0,11,16,4,2,5,13,120:00:00,25,43,9,19,12,14,0,13,17,6,3,7,18
22301139,MIL,NYK,71:11:00,15,29,4,12,15,19,4,13,12,2,4,7,5,120:00:00,20,38,4,14,17,21,4,17,17,3,4,7,9,85:24:00,15,40,3,11,5,6,7,11,7,2,3,5,9,120:00:00,19,51,4,14,8,10,11,13,8,4,4,5,15
22301139,MIL,NYK,71:11:00,15,29,4,12,15,19,4,13,12,2,4,7,5,120:00:00,20,38,4,14,17,21,4,17,17,3,4,7,9,85:24:00,15,40,3,11,5,6,7,11,7,2,3,5,9,120:00:00,19,51,4,14,8,10,11,13,8,4,4,5,15
22301140,SAS,PHI,79:46:00,16,28,7,11,9,13,4,19,8,1,4,7,2,120:00:00,21,41,8,16,14,18,7,26,14,1,4,10,5,78:15:00,16,39,4,16,3,3,2,7,7,5,0,2,7,120:00:00,21,52,7,23,5,5,3,14,12,6,2,3,11
22301129,MEM,PHI,85:22:00,13,31,1,9,8,11,5,8,5,4,0,5,6,120:00:00,16,43,2,12,8,13,6,11,6,4,2,6,10,79:46:00,16,27,7,13,12,12,3,15,9,2,3,7,7,120:00:00,21,40,8,19,12,12,6,21,13,5,4,9,13
22301130,DEN,ATL,77:57:00,14,28,7,13,7,7,1,15,12,3,0,6,6,120:00:00,25,44,11,19,8,9,3,22,17,5,2,8,12,87:10:00,12,28,6,15,10,14,1,10,13,3,1,8,5,120:00:00,17,41,9,22,13,17,3,14,15,4,1,9,9
22301130,DEN,ATL,77:57:00,14,28,7,13,7,7,1,15,12,3,0,6,6,120:00:00,25,44,11,19,8,9,3,22,17,5,2,8,12,87:10:00,12,28,6,15,10,14,1,10,13,3,1,8,5,120:00:00,17,41,9,22,13,17,3,14,15,4,1,9,9
22301128,BKN,DET,78:41:00,11,22,3,11,7,7,2,11,8,1,0,7,3,120:00:00,16,33,5,16,9,12,5,16,9,1,0,13,6,83:56:00,17,29,7,13,0,0,1,10,10,5,0,3,4,120:00:00,24,44,8,19,1,2,1,13,12,6,2,3,8
22301129,MEM,PHI,85:22:00,13,31,1,9,8,11,5,8,5,4,0,5,6,120:00:00,16,43,2,12,8,13,6,11,6,4,2,6,10,79:46:00,16,27,7,13,12,12,3,15,9,2,3,7,7,120:00:00,21,40,8,19,12,12,6,21,13,5,4,9,13
22301128,BKN,DET,78:41:00,11,22,3,11,7,7,2,11,8,1,0,7,3,120:00:00,16,33,5,16,9,12,5,16,9,1,0,13,6,83:56:00,17,29,7,13,0,0,1,10,10,5,0,3,4,120:00:00,24,44,8,19,1,2,1,13,12,6,2,3,8
22301127,LAL,CLE,87:21:00,21,34,7,15,5,10,0,11,14,4,6,6,2,120:00:00,25,41,10,20,5,10,0,15,15,7,7,7,3,79:46:00,16,35,4,11,0,0,7,10,11,5,1,7,5,120:00:00,24,52,5,17,3,4,9,16,15,5,1,9,6
22301127,LAL,CLE,87:21:00,21,34,7,15,5,10,0,11,14,4,6,6,2,120:00:00,25,41,10,20,5,10,0,15,15,7,7,7,3,79:46:00,16,35,4,11,0,0,7,10,11,5,1,7,5,120:00:00,24,52,5,17,3,4,9,16,15,5,1,9,6
22301119,CHI,NYK,83:51:00,17,33,5,10,1,1,5,11,16,1,1,4,5,120:00:00,24,46,6,14,7,9,7,20,17,4,3,6,6,74:17:00,11,31,2,8,4,4,4,5,5,2,1,6,3,120:00:00,17,47,5,14,6,6,6,14,9,3,1,7,7
22301125,PHX,MIN,89:04:00,19,33,5,9,7,9,1,13,17,6,1,8,8,120:00:00,21,39,5,10,10,14,1,19,18,9,2,8,9,76:46:00,6,21,2,9,5,5,3,11,5,4,1,11,6,120:00:00,13,36,7,17,8,9,3,17,9,5,2,13,8
22301117,WAS,POR,81:32:00,15,30,3,13,5,8,2,12,10,3,1,3,2,120:00:00,20,43,3,16,8,13,6,15,13,4,2,5,7,86:08:00,16,35,5,12,3,4,7,13,9,3,1,5,8,120:00:00,24,52,7,18,4,5,11,19,17,4,2,5,10
22301115,CHA,ORL,92:32:00,21,32,8,13,6,6,0,15,15,3,1,5,4,120:00:00,25,37,9,15,8,8,2,17,17,4,2,6,10,77:25:00,13,31,4,13,6,8,6,7,11,2,0,4,6,120:00:00,19,46,5,16,9,12,9,10,14,3,0,7,9
22301122,MIL,TOR,77:34:00,16,34,5,16,2,3,3,11,12,5,2,4,3,120:00:00,22,49,6,22,4,5,4,17,14,7,4,5,7,83:12:00,16,33,7,16,6,8,2,17,9,4,0,6,5,120:00:00,22,44,8,20,6,8,4,23,11,4,1,8,7
22301116,IND,OKC,68:41:00,12,20,6,11,3,3,1,8,10,2,0,6,9,120:00:00,25,43,10,21,9,10,5,15,19,3,1,10,12,75:16:00,15,29,2,9,8,10,0,8,9,2,1,6,7,120:00:00,24,43,2,13,9,11,2,13,13,5,2,8,9
22301115,CHA,ORL,92:32:00,21,32,8,13,6,6,0,15,15,3,1,5,4,120:00:00,25,37,9,15,8,8,2,17,17,4,2,6,10,77:25:00,13,31,4,13,6,8,6,7,11,2,0,4,6,120:00:00,19,46,5,16,9,12,9,10,14,3,0,7,9
22301119,CHI,NYK,83:51:00,17,33,5,10,1,1,5,11,16,1,1,4,5,120:00:00,24,46,6,14,7,9,7,20,17,4,3,6,6,74:17:00,11,31,2,8,4,4,4,5,5,2,1,6,3,120:00:00,17,47,5,14,6,6,6,14,9,3,1,7,7
22301121,MEM,DET,78:47:00,12,26,4,8,7,8,5,11,10,6,2,7,6,120:00:00,21,46,5,14,10,12,8,16,13,11,2,7,7,68:28:00,10,21,5,10,4,6,4,10,7,4,1,7,5,120:00:00,13,32,5,16,7,12,4,16,10,5,3,14,8
22301120,HOU,MIA,86:35:00,15,29,6,15,12,15,2,13,12,3,2,5,6,120:00:00,19,40,7,18,14,17,3,15,16,3,2,7,8,66:12:00,14,24,4,10,12,13,0,10,7,4,0,4,6,120:00:00,24,44,4,17,12,13,3,17,14,6,0,5,11
22301126,LAC,UTA,67:07:00,16,22,5,9,6,7,1,15,14,2,1,6,6,120:00:00,28,41,11,19,8,10,1,27,18,3,2,9,9,46:48:00,7,23,2,6,4,4,6,3,2,1,0,4,5,120:00:00,14,50,5,18,9,11,7,11,7,8,1,6,10
22301118,BOS,SAC,81:19:00,13,34,2,17,3,4,1,18,10,2,1,4,2,120:00:00,22,45,7,24,3,4,4,22,14,2,3,5,4,84:44:00,16,34,8,20,3,5,1,15,8,2,0,3,4,120:00:00,19,47,9,28,3,5,2,19,12,3,0,3,5
22301097,DAL,GSW,86:05:00,17,29,7,13,1,3,2,14,13,2,4,7,4,120:00:00,21,43,9,22,1,3,2,16,17,4,4,9,6,74:48:00,11,33,4,12,6,9,6,11,6,2,2,5,1,120:00:00,21,48,6,15,6,9,7,19,14,6,4,8,7
22301116,IND,OKC,68:41:00,12,20,6,11,3,3,1,8,10,2,0,6,9,120:00:00,25,43,10,21,9,10,5,15,19,3,1,10,12,75:16:00,15,29,2,9,8,10,0,8,9,2,1,6,7,120:00:00,24,43,2,13,9,11,2,13,13,5,2,8,9
22301117,WAS,POR,81:32:00,15,30,3,13,5,8,2,12,10,3,1,3,2,120:00:00,20,43,3,16,8,13,6,15,13,4,2,5,7,86:08:00,16,35,5,12,3,4,7,13,9,3,1,5,8,120:00:00,24,52,7,18,4,5,11,19,17,4,2,5,10
22301123,NOP,SAS,82:46:00,21,33,4,11,3,3,2,13,12,3,1,6,6,120:00:00,25,43,6,16,5,5,4,17,14,3,1,8,6,79:55:00,11,27,6,14,2,3,3,9,8,1,2,4,5,120:00:00,19,43,9,23,4,6,4,12,15,4,2,8,8
22301097,DAL,GSW,86:05:00,17,29,7,13,1,3,2,14,13,2,4,7,4,120:00:00,21,43,9,22,1,3,2,16,17,4,4,9,6,74:48:00,11,33,4,12,6,9,6,11,6,2,2,5,1,120:00:00,21,48,6,15,6,9,7,19,14,6,4,8,7
22301125,PHX,MIN,89:04:00,19,33,5,9,7,9,1,13,17,6,1,8,8,120:00:00,21,39,5,10,10,14,1,19,18,9,2,8,9,76:46:00,6,21,2,9,5,5,3,11,5,4,1,11,6,120:00:00,13,36,7,17,8,9,3,17,9,5,2,13,8
22301121,MEM,DET,78:47:00,12,26,4,8,7,8,5,11,10,6,2,7,6,120:00:00,21,46,5,14,10,12,8,16,13,11,2,7,7,68:28:00,10,21,5,10,4,6,4,10,7,4,1,7,5,120:00:00,13,32,5,16,7,12,4,16,10,5,3,14,8
22301120,HOU,MIA,86:35:00,15,29,6,15,12,15,2,13,12,3,2,5,6,120:00:00,19,40,7,18,14,17,3,15,16,3,2,7,8,66:12:00,14,24,4,10,12,13,0,10,7,4,0,4,6,120:00:00,24,44,4,17,12,13,3,17,14,6,0,5,11
22301122,MIL,TOR,77:34:00,16,34,5,16,2,3,3,11,12,5,2,4,3,120:00:00,22,49,6,22,4,5,4,17,14,7,4,5,7,83:12:00,16,33,7,16,6,8,2,17,9,4,0,6,5,120:00:00,22,44,8,20,6,8,4,23,11,4,1,8,7
22301118,BOS,SAC,81:19:00,13,34,2,17,3,4,1,18,10,2,1,4,2,120:00:00,22,45,7,24,3,4,4,22,14,2,3,5,4,84:44:00,16,34,8,20,3,5,1,15,8,2,0,3,4,120:00:00,19,47,9,28,3,5,2,19,12,3,0,3,5
22301123,NOP,SAS,82:46:00,21,33,4,11,3,3,2,13,12,3,1,6,6,120:00:00,25,43,6,16,5,5,4,17,14,3,1,8,6,79:55:00,11,27,6,14,2,3,3,9,8,1,2,4,5,120:00:00,19,43,9,23,4,6,4,12,15,4,2,8,8
22301126,LAC,UTA,67:07:00,16,22,5,9,6,7,1,15,14,2,1,6,6,120:00:00,28,41,11,19,8,10,1,27,18,3,2,9,9,46:48:00,7,23,2,6,4,4,6,3,2,1,0,4,5,120:00:00,14,50,5,18,9,11,7,11,7,8,1,6,10
22301113,HOU,GSW,84:46:00,13,31,4,16,4,4,1,5,10,6,0,5,5,120:00:00,18,42,5,21,9,10,5,6,11,7,0,6,8,79:38:00,19,29,8,17,4,5,3,14,10,2,1,7,6,120:00:00,24,39,11,22,6,7,7,16,14,3,1,13,9
22301111,MIA,PHI,72:53:00,9,30,4,11,7,7,3,7,5,2,0,4,0,120:00:00,19,46,7,20,10,11,5,18,12,4,2,7,3,94:17:00,22,40,7,19,3,3,2,15,17,2,1,3,6,120:00:00,26,50,8,22,3,3,4,17,18,5,3,5,9
22301124,DAL,ATL,74:09:00,16,34,8,18,8,9,4,13,8,1,3,6,5,120:00:00,22,49,11,28,10,12,7,22,12,2,4,8,10,86:34:00,12,34,3,13,6,11,4,16,9,2,0,7,5,120:00:00,20,45,7,18,10,17,6,21,12,4,0,8,12
22301112,NYK,SAC,86:37:00,16,32,4,13,8,9,2,8,16,3,0,4,7,120:00:00,19,40,5,15,9,11,6,11,17,5,0,6,11,76:49:00,16,26,8,13,2,4,2,10,12,4,1,7,7,120:00:00,24,37,9,17,3,8,3,15,15,4,1,7,9
22301114,LAC,DEN,65:56:00,11,31,3,11,7,8,1,14,6,5,0,2,5,120:00:00,20,49,6,18,7,9,2,24,14,6,1,4,7,90:38:00,21,42,7,18,0,4,2,21,15,2,2,7,6,120:00:00,21,46,7,22,0,4,2,24,16,2,2,8,7
22301114,LAC,DEN,65:56:00,11,31,3,11,7,8,1,14,6,5,0,2,5,120:00:00,20,49,6,18,7,9,2,24,14,6,1,4,7,90:38:00,21,42,7,18,0,4,2,21,15,2,2,7,6,120:00:00,21,46,7,22,0,4,2,24,16,2,2,8,7
22301113,HOU,GSW,84:46:00,13,31,4,16,4,4,1,5,10,6,0,5,5,120:00:00,18,42,5,21,9,10,5,6,11,7,0,6,8,79:38:00,19,29,8,17,4,5,3,14,10,2,1,7,6,120:00:00,24,39,11,22,6,7,7,16,14,3,1,13,9
22301124,DAL,ATL,74:09:00,16,34,8,18,8,9,4,13,8,1,3,6,5,120:00:00,22,49,11,28,10,12,7,22,12,2,4,8,10,86:34:00,12,34,3,13,6,11,4,16,9,2,0,7,5,120:00:00,20,45,7,18,10,17,6,21,12,4,0,8,12
22301111,MIA,PHI,72:53:00,9,30,4,11,7,7,3,7,5,2,0,4,0,120:00:00,19,46,7,20,10,11,5,18,12,4,2,7,3,94:17:00,22,40,7,19,3,3,2,15,17,2,1,3,6,120:00:00,26,50,8,22,3,3,4,17,18,5,3,5,9
22301112,NYK,SAC,86:37:00,16,32,4,13,8,9,2,8,16,3,0,4,7,120:00:00,19,40,5,15,9,11,6,11,17,5,0,6,11,76:49:00,16,26,8,13,2,4,2,10,12,4,1,7,7,120:00:00,24,37,9,17,3,8,3,15,15,4,1,7,9
22301104,ATL,DET,85:00:00,21,40,4,15,4,6,3,22,15,5,4,8,3,120:00:00,25,48,5,20,4,6,3,24,17,7,5,8,8,77:52:00,11,35,2,8,4,5,4,12,5,2,1,4,4,120:00:00,18,49,3,11,11,13,6,17,9,6,2,7,5
22301105,BOS,OKC,81:09:00,18,38,5,16,2,2,5,17,13,2,6,4,5,120:00:00,25,52,7,22,4,4,8,20,18,2,7,5,6,72:01:00,13,34,1,10,6,6,4,10,5,2,2,5,2,120:00:00,17,46,2,15,11,12,5,16,9,4,3,5,3
22301107,MIL,MEM,77:39:00,10,34,4,13,2,4,2,10,8,2,3,4,4,120:00:00,18,50,9,18,4,6,5,20,11,4,5,5,5,75:03:00,11,27,3,10,4,4,0,12,7,1,2,4,3,120:00:00,21,44,5,16,6,7,4,21,13,2,5,6,5
22301110,PHX,CLE,79:44:00,20,35,9,14,6,6,4,11,17,6,0,6,3,120:00:00,26,45,12,18,8,8,6,18,19,8,0,9,6,91:46:00,16,34,3,12,4,4,3,8,11,3,2,7,4,120:00:00,18,39,4,15,7,8,3,11,12,5,2,11,8
22301108,MIN,TOR,78:01:00,16,35,10,19,6,10,3,12,9,2,4,6,2,120:00:00,19,42,12,23,8,12,3,20,14,3,5,6,4,89:07:00,9,34,1,9,1,1,1,14,4,2,0,2,6,120:00:00,17,46,3,13,5,5,3,19,8,2,1,7,9
22301110,PHX,CLE,79:44:00,20,35,9,14,6,6,4,11,17,6,0,6,3,120:00:00,26,45,12,18,8,8,6,18,19,8,0,9,6,91:46:00,16,34,3,12,4,4,3,8,11,3,2,7,4,120:00:00,18,39,4,15,7,8,3,11,12,5,2,11,8
22301106,BKN,IND,81:07:00,14,30,3,14,5,7,1,12,12,0,4,5,6,120:00:00,23,45,7,20,8,11,6,17,14,0,5,7,10,80:09:00,18,36,2,8,4,5,5,9,11,3,4,0,4,120:00:00,26,52,6,15,4,5,6,11,16,4,5,1,8
22301105,BOS,OKC,81:09:00,18,38,5,16,2,2,5,17,13,2,6,4,5,120:00:00,25,52,7,22,4,4,8,20,18,2,7,5,6,72:01:00,13,34,1,10,6,6,4,10,5,2,2,5,2,120:00:00,17,46,2,15,11,12,5,16,9,4,3,5,3
22301103,WAS,LAL,84:06:00,17,29,10,15,9,10,1,12,9,3,0,9,6,120:00:00,20,41,11,23,9,10,2,16,12,5,2,11,12,83:37:00,23,43,4,9,12,12,6,11,6,5,1,6,4,120:00:00,24,48,4,12,15,16,7,18,8,6,1,8,7
22301109,NOP,ORL,85:26:00,13,30,3,9,8,9,0,13,5,2,1,3,8,120:00:00,20,40,6,13,9,10,1,15,11,4,1,5,13,76:18:00,11,30,4,11,8,11,4,10,11,1,0,5,6,120:00:00,21,45,6,17,10,13,5,18,17,4,1,6,9
22301104,ATL,DET,85:00:00,21,40,4,15,4,6,3,22,15,5,4,8,3,120:00:00,25,48,5,20,4,6,3,24,17,7,5,8,8,77:52:00,11,35,2,8,4,5,4,12,5,2,1,4,4,120:00:00,18,49,3,11,11,13,6,17,9,6,2,7,5
22301106,BKN,IND,81:07:00,14,30,3,14,5,7,1,12,12,0,4,5,6,120:00:00,23,45,7,20,8,11,6,17,14,0,5,7,10,80:09:00,18,36,2,8,4,5,5,9,11,3,4,0,4,120:00:00,26,52,6,15,4,5,6,11,16,4,5,1,8
